click_id,search_id,item_id,position,click_ts
7801,6239,1893,17,2026-01-30 16:38:47.648332
7802,19773,6412,13,2026-01-30 16:45:02.170594
7803,19353,3888,23,2026-01-30 16:35:59.947422
7804,11124,1574,1,2026-01-30 16:36:05.077750
7805,11606,895,6,2026-01-30 16:37:04.072574
7806,5664,3491,35,2026-01-30 16:44:51.740732
7807,11349,5641,17,2026-01-30 16:44:57.211999
7808,3833,4118,12,2026-01-30 16:35:09.286954
7809,18434,6909,33,2026-01-30 16:39:23.970334
7810,12861,6094,17,2026-01-30 16:42:39.783123
7811,7874,226,32,2026-01-30 16:39:46.288577
7812,17691,2813,16,2026-01-30 16:37:46.502365
7813,9248,2376,31,2026-01-30 16:46:33.924761
7814,18465,1058,43,2026-01-30 16:42:18.548248
7815,15752,1178,47,2026-01-30 16:37:05.459033
7816,2035,1798,2,2026-01-30 16:36:24.304635
7817,4865,4563,15,2026-01-30 16:41:15.527162
7818,11477,4059,33,2026-01-30 16:45:43.020463
7819,18971,3257,36,2026-01-30 16:38:51.904305
7820,14194,7328,25,2026-01-30 16:37:08.714409
7821,13560,3242,40,2026-01-30 16:40:23.585242
7822,11550,4095,25,2026-01-30 16:44:54.575874
7823,6781,4145,36,2026-01-30 16:42:26.757609
7824,5128,2999,25,2026-01-30 16:37:47.649805
7825,19524,80,6,2026-01-30 16:36:19.113992
7826,17437,2445,46,2026-01-30 16:45:59.603442
7827,15880,85,28,2026-01-30 16:38:04.651239
7828,720,3803,6,2026-01-30 16:42:08.203924
7829,16249,4245,21,2026-01-30 16:39:57.398841
7830,13659,1746,14,2026-01-30 16:45:00.596820
7831,7211,935,25,2026-01-30 16:36:31.949592
7832,16010,2770,10,2026-01-30 16:41:09.009090
7833,549,895,12,2026-01-30 16:46:16.699986
7834,12201,3552,47,2026-01-30 16:39:27.142731
7835,7739,1707,39,2026-01-30 16:40:47.857329
7836,221,4438,44,2026-01-30 16:41:22.471035
7837,16599,2906,29,2026-01-30 16:45:44.364228
7838,19234,4302,47,2026-01-30 16:39:37.431239
7839,895,6975,27,2026-01-30 16:43:56.991294
7840,19476,5353,26,2026-01-30 16:43:17.865427
7841,15911,7203,6,2026-01-30 16:42:42.052277
7842,15863,3850,24,2026-01-30 16:42:10.297299
7843,1660,6972,49,2026-01-30 16:45:34.914036
7844,2380,7681,25,2026-01-30 16:41:22.134897
7845,13373,7709,29,2026-01-30 16:45:48.122699
7846,3161,2073,1,2026-01-30 16:35:33.004003
7847,17873,1796,1,2026-01-30 16:38:10.751634
7848,13343,949,9,2026-01-30 16:45:25.174476
7849,12228,4776,3,2026-01-30 16:41:46.240543
7850,7859,5722,31,2026-01-30 16:36:10.098374
7851,8814,7758,36,2026-01-30 16:37:13.933667
7852,3560,7373,22,2026-01-30 16:37:55.182805
7853,5373,7525,31,2026-01-30 16:46:10.877566
7854,18542,6782,20,2026-01-30 16:45:36.735350
7855,5255,388,1,2026-01-30 16:43:22.057046
7856,1261,717,22,2026-01-30 16:45:22.931524
7857,19011,4505,10,2026-01-30 16:36:14.955813
7858,6831,6216,27,2026-01-30 16:38:48.109022
7859,6211,5481,16,2026-01-30 16:37:55.258449
7860,5444,6823,5,2026-01-30 16:36:59.843847
7861,204,1598,47,2026-01-30 16:45:32.198465
7862,7954,942,1,2026-01-30 16:35:35.048891
7863,8321,6950,39,2026-01-30 16:46:05.714911
7864,17082,4433,33,2026-01-30 16:34:59.344585
7865,11790,6593,16,2026-01-30 16:43:34.869771
7866,4871,5559,40,2026-01-30 16:38:28.921978
7867,8951,4029,6,2026-01-30 16:36:36.742017
7868,19075,6171,34,2026-01-30 16:44:29.640390
7869,18852,2856,29,2026-01-30 16:35:53.116550
7870,9823,7531,25,2026-01-30 16:42:33.926368
7871,19831,4260,42,2026-01-30 16:43:17.587548
7872,12666,5778,31,2026-01-30 16:43:37.045224
7873,10138,4390,24,2026-01-30 16:44:06.369883
7874,5799,482,40,2026-01-30 16:45:29.471306
7875,12422,918,8,2026-01-30 16:39:40.137540
7876,12623,2155,24,2026-01-30 16:42:43.166567
7877,4635,1252,8,2026-01-30 16:39:26.961237
7878,18268,2425,19,2026-01-30 16:40:18.149390
7879,19250,2262,12,2026-01-30 16:45:29.675740
7880,15108,1613,36,2026-01-30 16:43:18.126832
7881,5809,7182,23,2026-01-30 16:35:03.529706
7882,9332,6631,40,2026-01-30 16:44:21.833680
7883,3942,2778,16,2026-01-30 16:37:38.486901
7884,2080,4977,38,2026-01-30 16:44:34.385612
7885,12139,454,27,2026-01-30 16:39:54.138722
7886,10916,5825,22,2026-01-30 16:35:55.756047
7887,19191,7684,17,2026-01-30 16:40:34.124358
7888,14241,3365,12,2026-01-30 16:40:25.004064
7889,3933,2406,42,2026-01-30 16:42:57.777156
7890,7534,4507,21,2026-01-30 16:43:36.894135
7891,8292,2008,25,2026-01-30 16:39:24.161114
7892,19230,1214,42,2026-01-30 16:45:42.241825
7893,12384,5725,15,2026-01-30 16:41:43.970649
7894,3109,7148,4,2026-01-30 16:38:42.864432
7895,3099,2865,14,2026-01-30 16:43:52.125872
7896,4319,3054,45,2026-01-30 16:46:39.006142
7897,7048,2081,17,2026-01-30 16:35:44.833482
7898,19490,3464,26,2026-01-30 16:43:43.987941
7899,17453,594,36,2026-01-30 16:38:28.268200
7900,10508,299,2,2026-01-30 16:40:49.866268
7901,2955,2659,46,2026-01-30 16:37:25.463428
7902,14152,6268,18,2026-01-30 16:46:24.995947
7903,17730,4322,18,2026-01-30 16:38:01.296628
7904,3863,4920,13,2026-01-30 16:45:47.785690
7905,15978,4555,11,2026-01-30 16:38:25.609338
7906,1859,5242,3,2026-01-30 16:40:55.301129
7907,4797,1747,6,2026-01-30 16:37:08.430087
7908,10311,1666,27,2026-01-30 16:42:01.122615
7909,9809,2073,24,2026-01-30 16:43:34.345144
7910,2635,7620,13,2026-01-30 16:42:44.733716
7911,18625,4490,32,2026-01-30 16:39:13.868809
7912,7584,2118,39,2026-01-30 16:37:09.315042
7913,12435,461,44,2026-01-30 16:45:39.001667
7914,3000,1808,10,2026-01-30 16:36:19.356591
7915,7419,6520,15,2026-01-30 16:44:14.138747
7916,15976,7037,4,2026-01-30 16:39:59.722009
7917,2662,4073,3,2026-01-30 16:41:35.486433
7918,14304,2076,45,2026-01-30 16:37:49.604024
7919,6354,1164,19,2026-01-30 16:40:36.818897
7920,7209,3052,21,2026-01-30 16:39:07.899620
7921,15246,5443,45,2026-01-30 16:35:07.178600
7922,3528,891,47,2026-01-30 16:38:47.121975
7923,4009,5078,4,2026-01-30 16:36:10.577540
7924,9925,475,49,2026-01-30 16:41:06.183090
7925,14268,4121,21,2026-01-30 16:42:58.546708
7926,4116,1978,21,2026-01-30 16:37:24.348468
7927,5794,7529,18,2026-01-30 16:40:54.153434
7928,16813,1071,29,2026-01-30 16:42:14.997959
7929,16866,7395,44,2026-01-30 16:38:45.849898
7930,7826,4664,28,2026-01-30 16:40:29.253532
7931,8179,3178,27,2026-01-30 16:46:21.724650
7932,15088,757,1,2026-01-30 16:46:09.435979
7933,6307,4715,1,2026-01-30 16:39:00.601045
7934,15501,5854,34,2026-01-30 16:42:29.997692
7935,11111,2833,32,2026-01-30 16:45:43.872937
7936,14192,4443,18,2026-01-30 16:36:18.010974
7937,17891,4533,2,2026-01-30 16:44:33.655478
7938,14862,7153,45,2026-01-30 16:39:16.410639
7939,17542,3338,47,2026-01-30 16:39:17.592880
7940,6552,4624,14,2026-01-30 16:38:11.550922
7941,8118,3854,42,2026-01-30 16:39:47.247170
7942,18204,1931,24,2026-01-30 16:42:06.327166
7943,16829,2090,23,2026-01-30 16:42:41.459011
7944,15273,537,33,2026-01-30 16:38:47.683277
7945,8606,3974,48,2026-01-30 16:37:55.794173
7946,12361,2756,47,2026-01-30 16:41:04.971462
7947,15995,4057,5,2026-01-30 16:43:12.227079
7948,19550,7843,6,2026-01-30 16:39:16.898938
7949,13688,5085,21,2026-01-30 16:44:55.965880
7950,15339,273,11,2026-01-30 16:35:01.606281
7951,4631,7740,18,2026-01-30 16:41:42.456137
7952,4694,5135,7,2026-01-30 16:40:46.038454
7953,14611,7854,6,2026-01-30 16:36:41.524796
7954,7200,2194,12,2026-01-30 16:35:25.302726
7955,3484,5906,47,2026-01-30 16:42:11.593768
7956,18919,3828,44,2026-01-30 16:35:41.314105
7957,16295,6731,43,2026-01-30 16:43:27.248035
7958,19716,4686,25,2026-01-30 16:44:28.768882
7959,13886,6338,47,2026-01-30 16:41:57.815709
7960,16928,5618,14,2026-01-30 16:42:25.771678
7961,18857,4757,33,2026-01-30 16:37:33.070823
7962,11620,7737,28,2026-01-30 16:41:06.568788
7963,7985,5806,15,2026-01-30 16:38:32.897495
7964,7037,2428,8,2026-01-30 16:34:47.947465
7965,14140,7469,26,2026-01-30 16:43:33.444665
7966,18423,5425,12,2026-01-30 16:44:01.592557
7967,18725,4298,18,2026-01-30 16:39:19.008236
7968,8338,4641,32,2026-01-30 16:39:19.519687
7969,7406,3795,33,2026-01-30 16:44:36.534455
7970,13492,6146,7,2026-01-30 16:41:17.861649
7971,19842,1220,39,2026-01-30 16:40:45.027629
7972,6392,15,13,2026-01-30 16:43:10.049723
7973,5834,3647,36,2026-01-30 16:40:24.199289
7974,4700,2038,28,2026-01-30 16:44:18.597792
7975,14288,7219,33,2026-01-30 16:45:30.055465
7976,2950,3733,27,2026-01-30 16:36:39.308343
7977,19084,2105,34,2026-01-30 16:42:35.569456
7978,10998,3730,12,2026-01-30 16:39:13.776058
7979,14808,6599,4,2026-01-30 16:37:45.403230
7980,1520,2607,40,2026-01-30 16:38:05.878498
7981,12901,3608,26,2026-01-30 16:35:27.287265
7982,16302,3092,13,2026-01-30 16:42:54.071124
7983,18633,1215,19,2026-01-30 16:43:41.874012
7984,4443,865,46,2026-01-30 16:45:30.646308
7985,8625,2894,47,2026-01-30 16:45:38.915530
7986,3435,6358,8,2026-01-30 16:44:52.009886
7987,7556,3844,35,2026-01-30 16:39:45.275540
7988,15680,6837,14,2026-01-30 16:46:13.036329
7989,18817,6795,45,2026-01-30 16:42:05.061649
7990,13337,4917,35,2026-01-30 16:43:40.769053
7991,14491,2030,31,2026-01-30 16:38:51.858601
7992,1131,5340,17,2026-01-30 16:44:55.940632
7993,15077,5550,4,2026-01-30 16:41:42.255498
7994,2991,5934,9,2026-01-30 16:40:36.376064
7995,17419,990,42,2026-01-30 16:44:44.736710
7996,12404,743,16,2026-01-30 16:37:43.360441
7997,7238,3055,13,2026-01-30 16:45:51.798897
7998,5587,382,37,2026-01-30 16:40:57.471957
7999,19134,3878,34,2026-01-30 16:44:35.126004
8000,4147,3175,13,2026-01-30 16:40:05.099147
8001,13931,272,47,2026-01-30 16:44:21.288071
8002,9203,1282,37,2026-01-30 16:44:32.982384
8003,6756,3603,38,2026-01-30 16:35:50.958765
8004,10326,5146,1,2026-01-30 16:43:49.543575
8005,9839,1514,17,2026-01-30 16:46:28.809730
8006,1258,3687,44,2026-01-30 16:34:52.824523
8007,5029,3077,7,2026-01-30 16:36:34.907093
8008,6542,1826,12,2026-01-30 16:44:38.381599
8009,16036,6910,41,2026-01-30 16:35:18.178633
8010,13184,2752,29,2026-01-30 16:38:24.362760
8011,791,2254,30,2026-01-30 16:42:14.371341
8012,12588,5239,13,2026-01-30 16:41:53.849273
8013,14355,7005,2,2026-01-30 16:45:56.583424
8014,13954,6206,12,2026-01-30 16:46:45.173590
8015,9512,5378,34,2026-01-30 16:40:49.950913
8016,3679,6109,27,2026-01-30 16:34:44.071197
8017,4952,870,2,2026-01-30 16:37:22.477566
8018,8455,3402,46,2026-01-30 16:37:17.978280
8019,16180,4683,29,2026-01-30 16:42:01.705604
8020,18010,4440,36,2026-01-30 16:40:55.944580
8021,10555,3910,47,2026-01-30 16:35:24.860476
8022,3365,6331,20,2026-01-30 16:44:37.734702
8023,7946,3215,21,2026-01-30 16:42:02.771113
8024,18616,1330,3,2026-01-30 16:42:38.491550
8025,12646,857,23,2026-01-30 16:37:59.487731
8026,15899,6426,30,2026-01-30 16:39:59.457612
8027,18335,5636,42,2026-01-30 16:39:28.907973
8028,13195,4870,36,2026-01-30 16:35:24.394774
8029,8668,6768,7,2026-01-30 16:46:22.631673
8030,6438,7800,24,2026-01-30 16:45:17.480577
8031,10269,3844,1,2026-01-30 16:42:43.078642
8032,403,4679,15,2026-01-30 16:40:33.237719
8033,15458,5256,27,2026-01-30 16:44:38.758392
8034,12002,1859,39,2026-01-30 16:45:02.900285
8035,15037,6283,47,2026-01-30 16:40:03.913008
8036,2198,4852,19,2026-01-30 16:40:36.202826
8037,10130,7366,28,2026-01-30 16:35:19.840117
8038,5182,6466,25,2026-01-30 16:40:24.973202
8039,9841,2189,28,2026-01-30 16:44:41.924731
8040,17020,5102,16,2026-01-30 16:41:30.396230
8041,8527,2999,45,2026-01-30 16:41:13.754089
8042,18889,2064,5,2026-01-30 16:45:37.179971
8043,1823,5250,5,2026-01-30 16:35:26.000715
8044,4351,2533,15,2026-01-30 16:41:52.298144
8045,5912,6532,49,2026-01-30 16:37:52.190992
8046,13717,689,21,2026-01-30 16:35:24.894657
8047,17214,2917,42,2026-01-30 16:39:50.058676
8048,18126,7154,41,2026-01-30 16:41:57.326126
8049,19967,897,22,2026-01-30 16:43:34.307139
8050,535,4201,35,2026-01-30 16:35:25.814428
8051,6753,2579,12,2026-01-30 16:37:08.503995
8052,1607,4858,30,2026-01-30 16:39:56.634359
8053,9319,715,20,2026-01-30 16:39:06.565511
8054,4109,3826,39,2026-01-30 16:39:15.117453
8055,683,614,7,2026-01-30 16:40:58.006578
8056,19788,3381,3,2026-01-30 16:43:42.346692
8057,5767,4415,14,2026-01-30 16:41:08.253615
8058,5630,7510,2,2026-01-30 16:44:33.823297
8059,6911,4578,30,2026-01-30 16:45:28.680038
8060,8415,3010,7,2026-01-30 16:41:30.066954
8061,15341,344,19,2026-01-30 16:36:20.292139
8062,14209,4083,7,2026-01-30 16:42:02.789300
8063,12812,2983,16,2026-01-30 16:39:38.451876
8064,16867,2236,43,2026-01-30 16:44:47.442087
8065,16634,2493,46,2026-01-30 16:45:13.288686
8066,14450,6338,33,2026-01-30 16:41:31.352788
8067,18133,5095,30,2026-01-30 16:42:18.464607
8068,15293,2162,28,2026-01-30 16:41:14.560339
8069,9628,4330,3,2026-01-30 16:44:40.145063
8070,10043,5177,42,2026-01-30 16:40:50.669552
8071,14367,7844,33,2026-01-30 16:35:43.991983
8072,9517,4379,14,2026-01-30 16:43:33.081693
8073,8666,2284,47,2026-01-30 16:34:59.038677
8074,5875,507,38,2026-01-30 16:39:44.305489
8075,478,2238,34,2026-01-30 16:41:01.821175
8076,9396,1869,42,2026-01-30 16:42:27.207873
8077,8563,7381,4,2026-01-30 16:41:07.765589
8078,7458,2596,5,2026-01-30 16:36:55.974556
8079,13912,3723,35,2026-01-30 16:42:54.601630
8080,1692,3673,32,2026-01-30 16:35:48.962123
8081,2793,906,38,2026-01-30 16:40:49.395514
8082,13773,3673,43,2026-01-30 16:43:32.815923
8083,10092,5855,34,2026-01-30 16:39:46.916388
8084,11131,970,37,2026-01-30 16:39:24.062022
8085,19279,6526,29,2026-01-30 16:42:13.687986
8086,440,812,37,2026-01-30 16:36:38.540406
8087,1330,7455,15,2026-01-30 16:38:18.711794
8088,11099,6681,27,2026-01-30 16:35:42.794453
8089,17088,1486,37,2026-01-30 16:37:07.908835
8090,9511,4943,7,2026-01-30 16:37:39.864920
8091,3010,7340,28,2026-01-30 16:35:42.383726
8092,3795,4708,2,2026-01-30 16:42:30.689277
8093,7873,118,38,2026-01-30 16:41:30.367769
8094,13750,3372,49,2026-01-30 16:38:01.173118
8095,19803,1128,6,2026-01-30 16:35:34.296566
8096,4105,3048,41,2026-01-30 16:35:00.121693
8097,19441,1825,31,2026-01-30 16:37:03.654465
8098,13710,2331,14,2026-01-30 16:41:27.625861
8099,15249,7897,27,2026-01-30 16:46:33.748020
8100,9587,3445,24,2026-01-30 16:41:39.715761
8101,4057,4091,13,2026-01-30 16:36:56.072312
8102,13758,5394,24,2026-01-30 16:37:49.607640
8103,17178,3208,27,2026-01-30 16:43:43.514586
8104,14255,5744,38,2026-01-30 16:35:56.358697
8105,10838,2505,26,2026-01-30 16:46:14.572556
8106,13934,1982,43,2026-01-30 16:35:54.227499
8107,4599,817,8,2026-01-30 16:45:46.749952
8108,5087,5009,35,2026-01-30 16:44:11.904739
8109,349,4941,26,2026-01-30 16:37:00.377252
8110,978,6127,15,2026-01-30 16:40:11.888047
8111,9152,7372,1,2026-01-30 16:41:15.627010
8112,1932,1845,27,2026-01-30 16:35:13.589263
8113,735,6300,32,2026-01-30 16:35:25.960160
8114,11135,7798,29,2026-01-30 16:42:27.801291
8115,12832,7250,41,2026-01-30 16:43:14.494411
8116,5636,3379,36,2026-01-30 16:46:47.181956
8117,8602,3354,46,2026-01-30 16:45:20.803772
8118,6651,6801,48,2026-01-30 16:40:37.526588
8119,13477,6468,6,2026-01-30 16:36:09.839513
8120,10559,2853,47,2026-01-30 16:42:33.219264
8121,6880,3328,29,2026-01-30 16:46:44.394652
8122,14026,2620,33,2026-01-30 16:39:54.315587
8123,10735,5330,17,2026-01-30 16:38:14.570500
8124,9003,1987,24,2026-01-30 16:37:53.168182
8125,15405,6042,39,2026-01-30 16:40:23.114502
8126,11698,5704,14,2026-01-30 16:44:10.550845
8127,11091,7297,41,2026-01-30 16:40:59.844450
8128,4686,7804,34,2026-01-30 16:35:49.269696
8129,5657,2488,36,2026-01-30 16:46:22.677783
8130,8927,2989,40,2026-01-30 16:40:33.897893
8131,14102,2144,14,2026-01-30 16:41:19.988826
8132,11117,755,43,2026-01-30 16:42:41.731750
8133,17845,5725,2,2026-01-30 16:46:16.381863
8134,12115,5804,42,2026-01-30 16:40:07.835679
8135,9177,5611,19,2026-01-30 16:42:33.783894
8136,14494,7953,35,2026-01-30 16:46:17.633962
8137,2143,77,16,2026-01-30 16:46:02.815939
8138,5986,5674,2,2026-01-30 16:42:47.905037
8139,15630,2534,19,2026-01-30 16:39:28.186996
8140,18427,1721,13,2026-01-30 16:44:35.377368
8141,19779,1098,2,2026-01-30 16:46:38.822863
8142,14050,4712,1,2026-01-30 16:45:29.464726
8143,14394,1296,46,2026-01-30 16:42:43.175639
8144,5097,7366,42,2026-01-30 16:43:54.162282
8145,2699,2911,6,2026-01-30 16:39:06.667391
8146,15192,6346,1,2026-01-30 16:35:09.778272
8147,11281,4143,32,2026-01-30 16:35:44.284486
8148,10571,2799,31,2026-01-30 16:42:54.790331
8149,16708,7898,1,2026-01-30 16:46:39.326125
8150,10944,4982,5,2026-01-30 16:38:35.953009
8151,16229,106,5,2026-01-30 16:41:13.369853
8152,19981,6531,41,2026-01-30 16:40:58.360997
8153,8796,5977,39,2026-01-30 16:43:24.296764
8154,479,7020,4,2026-01-30 16:43:29.670238
8155,17848,5732,31,2026-01-30 16:37:44.217909
8156,18306,3524,6,2026-01-30 16:37:23.292005
8157,18354,3255,33,2026-01-30 16:36:32.360623
8158,16813,5585,17,2026-01-30 16:42:06.997959
8159,15666,1559,25,2026-01-30 16:39:07.652722
8160,7446,3742,29,2026-01-30 16:41:22.311071
8161,3206,4587,16,2026-01-30 16:37:14.742127
8162,14133,4907,11,2026-01-30 16:37:57.262938
8163,9911,2163,2,2026-01-30 16:45:38.134290
8164,14957,6098,41,2026-01-30 16:43:23.088190
8165,5660,272,42,2026-01-30 16:40:08.623148
8166,7300,7605,33,2026-01-30 16:40:45.858380
8167,17172,5244,32,2026-01-30 16:40:51.433054
8168,16851,2755,42,2026-01-30 16:35:19.674627
8169,1242,161,17,2026-01-30 16:35:57.491740
8170,7939,7266,21,2026-01-30 16:41:54.797587
8171,11064,4552,25,2026-01-30 16:43:52.481080
8172,15787,7846,42,2026-01-30 16:45:21.087180
8173,806,1928,40,2026-01-30 16:37:42.903947
8174,5721,1905,18,2026-01-30 16:35:28.220012
8175,13043,7734,4,2026-01-30 16:45:23.385187
8176,7231,6456,24,2026-01-30 16:44:19.112804
8177,14708,4316,29,2026-01-30 16:45:39.339811
8178,4658,3632,1,2026-01-30 16:43:25.930841
8179,16540,6237,38,2026-01-30 16:35:11.155523
8180,15032,157,19,2026-01-30 16:40:26.581237
8181,7148,7693,13,2026-01-30 16:43:33.340519
8182,8419,1883,34,2026-01-30 16:36:08.001955
8183,5595,38,5,2026-01-30 16:39:59.400283
8184,1208,1195,19,2026-01-30 16:46:04.187755
8185,10185,2480,15,2026-01-30 16:35:51.427781
8186,9084,1325,7,2026-01-30 16:37:52.977845
8187,19567,6948,21,2026-01-30 16:36:59.823024
8188,5554,7350,2,2026-01-30 16:34:50.624004
8189,15956,7383,38,2026-01-30 16:39:39.129379
8190,19318,110,48,2026-01-30 16:44:50.232795
8191,711,4144,6,2026-01-30 16:43:58.263424
8192,4587,6749,10,2026-01-30 16:44:22.169342
8193,11358,4780,47,2026-01-30 16:40:35.934529
8194,13189,6276,11,2026-01-30 16:36:40.473236
8195,9848,3408,31,2026-01-30 16:44:22.206074
8196,16135,6083,32,2026-01-30 16:39:02.875540
8197,16972,6963,32,2026-01-30 16:43:32.750327
8198,11680,2306,2,2026-01-30 16:44:55.637828
8199,5567,5510,29,2026-01-30 16:42:29.579648
8200,19858,2063,36,2026-01-30 16:40:16.870970
8201,16278,5340,49,2026-01-30 16:34:50.400040
8202,13975,3789,11,2026-01-30 16:41:29.591534
8203,5656,7666,15,2026-01-30 16:43:44.187535
8204,15407,4244,29,2026-01-30 16:41:50.405434
8205,17839,5306,17,2026-01-30 16:44:41.681906
8206,10146,3790,47,2026-01-30 16:41:22.054834
8207,1221,496,12,2026-01-30 16:42:50.528810
8208,17346,3492,26,2026-01-30 16:38:12.592366
8209,1195,6692,39,2026-01-30 16:46:31.124855
8210,19859,5143,3,2026-01-30 16:39:03.602561
8211,19915,3780,37,2026-01-30 16:37:11.965615
8212,9634,609,28,2026-01-30 16:43:32.014540
8213,4961,2426,38,2026-01-30 16:40:23.092650
8214,14655,3104,6,2026-01-30 16:40:09.472226
8215,1873,3693,49,2026-01-30 16:41:23.461083
8216,1892,5130,33,2026-01-30 16:41:41.292414
8217,13355,4596,14,2026-01-30 16:42:54.515657
8218,9265,2145,7,2026-01-30 16:45:29.534414
8219,16480,6755,6,2026-01-30 16:43:30.417609
8220,16077,1568,7,2026-01-30 16:43:25.395579
8221,5761,4940,28,2026-01-30 16:45:16.501281
8222,6525,885,14,2026-01-30 16:36:34.993725
8223,9484,3906,30,2026-01-30 16:46:05.602562
8224,16681,5454,5,2026-01-30 16:41:41.474772
8225,14701,4373,25,2026-01-30 16:45:26.125398
8226,16967,5364,6,2026-01-30 16:37:43.354346
8227,4064,1163,23,2026-01-30 16:37:04.230038
8228,7720,6883,4,2026-01-30 16:35:17.963157
8229,11631,5601,8,2026-01-30 16:44:52.150231
8230,6056,2344,30,2026-01-30 16:42:29.995763
8231,14009,6330,19,2026-01-30 16:35:20.780742
8232,13115,4320,41,2026-01-30 16:37:31.876196
8233,18884,1664,38,2026-01-30 16:41:59.357821
8234,2264,934,2,2026-01-30 16:39:42.931479
8235,2314,5090,35,2026-01-30 16:36:38.800409
8236,8138,3643,6,2026-01-30 16:37:43.694223
8237,17008,370,27,2026-01-30 16:42:30.992283
8238,12918,7930,48,2026-01-30 16:45:28.250029
8239,19668,1755,47,2026-01-30 16:34:53.890918
8240,8877,7929,40,2026-01-30 16:39:29.746682
8241,13939,6122,18,2026-01-30 16:35:51.423498
8242,8314,1327,27,2026-01-30 16:43:19.333915
8243,14493,6132,8,2026-01-30 16:38:24.692343
8244,5753,4551,2,2026-01-30 16:43:57.463912
8245,11037,5217,5,2026-01-30 16:38:09.594955
8246,17318,701,23,2026-01-30 16:45:50.711490
8247,2171,3695,5,2026-01-30 16:41:28.718942
8248,9317,7765,37,2026-01-30 16:39:09.818253
8249,13570,1697,29,2026-01-30 16:45:39.642544
8250,1185,422,27,2026-01-30 16:45:38.115427
8251,5754,2124,30,2026-01-30 16:39:52.128719
8252,4423,6959,41,2026-01-30 16:45:09.242917
8253,418,3851,48,2026-01-30 16:41:32.933191
8254,3116,4498,6,2026-01-30 16:45:59.161138
8255,17639,7038,2,2026-01-30 16:41:15.738589
8256,497,7244,10,2026-01-30 16:40:04.433169
8257,16932,45,37,2026-01-30 16:37:41.343688
8258,962,1221,21,2026-01-30 16:39:43.151348
8259,10059,1322,4,2026-01-30 16:46:21.221258
8260,12640,6432,40,2026-01-30 16:41:28.404039
8261,11408,6844,29,2026-01-30 16:46:04.597012
8262,8452,3635,47,2026-01-30 16:41:05.095650
8263,11001,3575,28,2026-01-30 16:38:36.102676
8264,13579,2913,27,2026-01-30 16:45:51.216614
8265,16286,7623,21,2026-01-30 16:46:26.256833
8266,5414,1886,23,2026-01-30 16:41:45.971076
8267,14182,1989,49,2026-01-30 16:43:42.429897
8268,17474,4596,44,2026-01-30 16:37:47.395104
8269,3716,5736,7,2026-01-30 16:40:39.241287
8270,14912,4518,14,2026-01-30 16:35:48.023991
8271,552,6397,10,2026-01-30 16:39:48.230457
8272,5498,1219,31,2026-01-30 16:44:31.148853
8273,16171,1080,25,2026-01-30 16:42:40.197645
8274,1664,2893,45,2026-01-30 16:38:12.432936
8275,5932,1369,23,2026-01-30 16:36:03.468558
8276,14928,4142,11,2026-01-30 16:39:50.369047
8277,9742,6430,6,2026-01-30 16:34:34.367566
