impression_id,search_id,item_id,position,timestamp
27325,18321,254,22,2026-01-30 16:40:38.163462
27326,11285,1898,11,2026-01-30 16:41:09.500536
27327,17732,7049,28,2026-01-30 16:39:11.187648
27328,13189,6400,21,2026-01-30 16:36:35.473236
27329,19375,3476,45,2026-01-30 16:40:14.313478
27330,10395,3169,31,2026-01-30 16:38:09.059836
27331,3246,1913,2,2026-01-30 16:36:16.312833
27332,1124,3012,21,2026-01-30 16:43:16.646842
27333,3497,7392,21,2026-01-30 16:43:23.870080
27334,15341,1365,34,2026-01-30 16:35:47.292139
27335,19129,7163,36,2026-01-30 16:45:00.547899
27336,19392,6196,17,2026-01-30 16:42:17.915277
27337,6943,2240,13,2026-01-30 16:43:18.282822
27338,6587,6853,43,2026-01-30 16:34:28.232294
27339,9845,5166,9,2026-01-30 16:37:55.863498
27340,12187,3460,30,2026-01-30 16:43:36.423896
27341,10995,13,48,2026-01-30 16:42:02.973014
27342,19797,461,25,2026-01-30 16:44:33.860599
27343,13210,4526,43,2026-01-30 16:36:22.308811
27344,2720,463,31,2026-01-30 16:45:50.369641
27345,7865,2541,10,2026-01-30 16:38:41.703160
27346,18286,2965,23,2026-01-30 16:40:56.923524
27347,12943,4359,4,2026-01-30 16:42:56.579369
27348,16057,5437,19,2026-01-30 16:42:54.998559
27349,2721,6471,26,2026-01-30 16:36:11.077802
27350,2220,4673,3,2026-01-30 16:37:25.102702
27351,1876,7707,30,2026-01-30 16:37:18.089592
27352,17957,371,26,2026-01-30 16:39:33.685361
27353,16398,6351,48,2026-01-30 16:43:04.697358
27354,10135,5851,35,2026-01-30 16:38:49.796163
27355,6318,890,13,2026-01-30 16:38:11.493286
27356,2193,702,25,2026-01-30 16:43:26.780533
27357,10882,4849,34,2026-01-30 16:44:05.032396
27358,4101,4151,11,2026-01-30 16:43:29.493513
27359,17856,4856,23,2026-01-30 16:36:46.489030
27360,19303,7001,25,2026-01-30 16:39:02.789616
27361,3387,607,24,2026-01-30 16:37:21.082605
27362,8625,5330,18,2026-01-30 16:45:14.915530
27363,5508,1875,40,2026-01-30 16:45:49.206963
27364,6408,5759,9,2026-01-30 16:38:11.565509
27365,17417,7146,35,2026-01-30 16:39:59.448814
27366,1588,4305,48,2026-01-30 16:39:34.162112
27367,4125,4999,30,2026-01-30 16:39:10.192773
27368,16257,2795,47,2026-01-30 16:41:54.608969
27369,4265,6621,34,2026-01-30 16:42:05.859257
27370,2243,3473,26,2026-01-30 16:40:39.459952
27371,17618,6420,48,2026-01-30 16:35:59.705869
27372,9983,3739,5,2026-01-30 16:41:34.806614
27373,16989,4554,4,2026-01-30 16:36:57.998761
27374,2842,6570,5,2026-01-30 16:44:59.915635
27375,8321,4216,33,2026-01-30 16:45:49.714911
27376,19533,7893,28,2026-01-30 16:36:37.797807
27377,17421,1892,26,2026-01-30 16:42:06.667133
27378,4802,2873,23,2026-01-30 16:37:29.151709
27379,15081,7004,48,2026-01-30 16:40:52.727843
27380,1441,6725,17,2026-01-30 16:35:08.180917
27381,3981,6035,15,2026-01-30 16:38:50.051013
27382,18708,6737,45,2026-01-30 16:45:00.525321
27383,7587,2407,1,2026-01-30 16:45:47.575772
27384,18760,1396,41,2026-01-30 16:38:18.054041
27385,14539,4657,15,2026-01-30 16:42:00.836027
27386,3573,3539,38,2026-01-30 16:43:47.864829
27387,7688,933,17,2026-01-30 16:46:23.793129
27388,14743,6157,2,2026-01-30 16:37:23.581329
27389,10001,6831,7,2026-01-30 16:44:12.744928
27390,19840,1110,13,2026-01-30 16:41:21.791031
27391,5285,5812,21,2026-01-30 16:46:10.912585
27392,17050,4263,29,2026-01-30 16:35:08.115440
27393,18549,7256,45,2026-01-30 16:35:52.770391
27394,4199,6831,19,2026-01-30 16:40:59.196681
27395,375,7910,1,2026-01-30 16:42:13.233691
27396,3463,364,38,2026-01-30 16:43:31.168286
27397,18180,7256,47,2026-01-30 16:41:15.111192
27398,7673,2049,14,2026-01-30 16:37:00.849039
27399,6140,1303,5,2026-01-30 16:45:30.245614
27400,1072,5914,18,2026-01-30 16:37:01.832046
27401,9847,3069,33,2026-01-30 16:43:44.774033
27402,9206,2552,37,2026-01-30 16:38:53.723313
27403,19884,1961,40,2026-01-30 16:43:08.326215
27404,14365,3626,46,2026-01-30 16:40:16.877478
27405,11853,5614,20,2026-01-30 16:37:21.194316
27406,5710,4229,26,2026-01-30 16:42:16.090659
27407,16285,1436,4,2026-01-30 16:35:18.728132
27408,13445,7411,12,2026-01-30 16:40:46.311612
27409,17950,657,14,2026-01-30 16:40:36.954129
27410,8997,6214,41,2026-01-30 16:42:10.202208
27411,11312,1386,3,2026-01-30 16:40:56.194407
27412,11849,1801,10,2026-01-30 16:39:58.272113
27413,18083,3170,31,2026-01-30 16:41:32.182973
27414,13190,3931,45,2026-01-30 16:39:55.031426
27415,3345,7381,20,2026-01-30 16:38:56.301958
27416,752,1316,7,2026-01-30 16:37:24.065797
27417,8310,2822,10,2026-01-30 16:37:07.511116
27418,11201,1845,48,2026-01-30 16:38:12.885935
27419,4086,7781,44,2026-01-30 16:35:56.429775
27420,7295,4714,33,2026-01-30 16:42:10.977601
27421,17118,7961,35,2026-01-30 16:38:31.225539
27422,6537,30,7,2026-01-30 16:37:28.945786
27423,7730,4172,40,2026-01-30 16:38:21.409253
27424,3917,529,29,2026-01-30 16:40:32.805598
27425,16359,4363,11,2026-01-30 16:45:11.110464
27426,12331,200,39,2026-01-30 16:44:59.078789
27427,18114,6908,8,2026-01-30 16:41:29.487802
27428,11324,7672,39,2026-01-30 16:45:30.419322
27429,10990,532,23,2026-01-30 16:40:24.464346
27430,15300,1739,30,2026-01-30 16:36:13.099553
27431,1470,5636,36,2026-01-30 16:36:48.439669
27432,94,608,44,2026-01-30 16:45:32.811737
27433,16504,6580,25,2026-01-30 16:42:24.718434
27434,16688,177,42,2026-01-30 16:39:11.068998
27435,16798,3807,49,2026-01-30 16:35:05.252226
27436,11273,2803,9,2026-01-30 16:42:30.883803
27437,9954,5407,33,2026-01-30 16:43:44.500991
27438,18368,3847,12,2026-01-30 16:35:32.326898
27439,19173,1413,18,2026-01-30 16:35:06.404709
27440,12980,2523,40,2026-01-30 16:34:52.380965
27441,369,3042,36,2026-01-30 16:39:02.207515
27442,19758,5829,4,2026-01-30 16:45:08.772578
27443,3080,4407,37,2026-01-30 16:36:46.031249
27444,12336,1660,30,2026-01-30 16:41:40.538790
27445,6551,6135,48,2026-01-30 16:38:47.477251
27446,8712,6638,26,2026-01-30 16:36:07.562742
27447,18473,6557,34,2026-01-30 16:43:37.512883
27448,2084,2278,26,2026-01-30 16:42:04.343561
27449,7564,2644,22,2026-01-30 16:41:44.584501
27450,4048,323,10,2026-01-30 16:35:30.035781
27451,3134,3032,16,2026-01-30 16:35:37.889672
27452,6571,4913,46,2026-01-30 16:35:10.510062
27453,11057,5344,40,2026-01-30 16:36:39.076361
27454,15785,7110,42,2026-01-30 16:39:45.661288
27455,1183,123,5,2026-01-30 16:45:08.763648
27456,1196,2274,44,2026-01-30 16:42:59.774608
27457,9896,7470,15,2026-01-30 16:35:15.591466
27458,13432,6645,43,2026-01-30 16:37:13.797352
27459,16578,6509,32,2026-01-30 16:45:51.028595
27460,13394,1024,41,2026-01-30 16:37:18.928405
27461,18953,1945,42,2026-01-30 16:46:08.590635
27462,17284,1760,39,2026-01-30 16:38:28.320105
27463,6366,7906,19,2026-01-30 16:37:30.732486
27464,1468,5002,49,2026-01-30 16:42:47.009549
27465,15178,5853,27,2026-01-30 16:46:14.890993
27466,8625,7721,44,2026-01-30 16:45:00.915530
27467,1227,4470,12,2026-01-30 16:45:39.845887
27468,4155,729,17,2026-01-30 16:38:02.312260
27469,15589,103,8,2026-01-30 16:44:15.232267
27470,10804,5904,37,2026-01-30 16:34:44.959821
27471,9438,454,7,2026-01-30 16:39:44.951290
27472,12079,2948,25,2026-01-30 16:34:45.147007
27473,8861,7365,38,2026-01-30 16:41:23.246860
27474,3622,5548,27,2026-01-30 16:38:34.134418
27475,1982,3409,10,2026-01-30 16:40:12.600856
27476,5109,2922,6,2026-01-30 16:40:34.294460
27477,13208,1386,26,2026-01-30 16:38:30.696234
27478,12674,1567,47,2026-01-30 16:39:40.675668
27479,9436,5068,2,2026-01-30 16:40:04.302579
27480,12695,1021,12,2026-01-30 16:40:51.532673
27481,16267,2476,30,2026-01-30 16:40:20.910955
27482,17676,5585,9,2026-01-30 16:41:17.323275
27483,1533,5250,40,2026-01-30 16:44:41.906501
27484,10504,479,7,2026-01-30 16:42:43.607855
27485,13291,4648,44,2026-01-30 16:39:56.607819
27486,19856,1237,43,2026-01-30 16:35:50.623297
27487,12309,5442,46,2026-01-30 16:35:15.228754
27488,8793,5795,7,2026-01-30 16:39:36.249523
27489,17100,5930,42,2026-01-30 16:37:18.060256
27490,5598,4391,19,2026-01-30 16:40:26.692721
27491,9902,3166,3,2026-01-30 16:42:36.455724
27492,2854,1937,4,2026-01-30 16:35:24.034734
27493,13858,2557,20,2026-01-30 16:43:35.109396
27494,18655,5742,32,2026-01-30 16:44:02.133947
27495,18120,7651,7,2026-01-30 16:39:33.578577
27496,12784,4185,9,2026-01-30 16:46:23.018427
27497,18072,494,1,2026-01-30 16:46:10.233411
27498,3792,2736,6,2026-01-30 16:35:27.331953
27499,1920,5477,25,2026-01-30 16:40:27.543372
27500,6662,4106,25,2026-01-30 16:37:51.813872
27501,2909,720,32,2026-01-30 16:36:34.244805
27502,8914,1312,25,2026-01-30 16:41:01.887689
27503,3597,3489,33,2026-01-30 16:42:55.401211
27504,8950,5174,36,2026-01-30 16:34:29.576918
27505,1056,967,26,2026-01-30 16:39:58.116776
27506,1476,1019,38,2026-01-30 16:40:22.861826
27507,19024,6945,22,2026-01-30 16:45:52.492907
27508,4077,1007,23,2026-01-30 16:38:24.416326
27509,2347,5177,8,2026-01-30 16:43:07.479551
27510,2454,6956,45,2026-01-30 16:41:11.491200
27511,15345,1491,10,2026-01-30 16:45:47.233567
27512,832,2587,40,2026-01-30 16:38:03.589871
27513,1935,4639,38,2026-01-30 16:44:24.686702
27514,4419,7952,35,2026-01-30 16:43:08.239192
27515,19994,6390,34,2026-01-30 16:39:34.611599
27516,7568,3700,24,2026-01-30 16:36:47.360529
27517,16623,6578,18,2026-01-30 16:45:28.990806
27518,19407,828,3,2026-01-30 16:39:28.328966
27519,18272,3917,15,2026-01-30 16:43:28.341301
27520,16648,201,46,2026-01-30 16:41:40.736402
27521,4990,6359,17,2026-01-30 16:44:30.456183
27522,3849,4872,2,2026-01-30 16:37:07.351468
27523,2390,5570,30,2026-01-30 16:34:54.066147
27524,7387,5577,28,2026-01-30 16:44:34.716748
27525,2971,5901,46,2026-01-30 16:38:20.602292
27526,3695,1554,33,2026-01-30 16:42:08.709296
27527,12998,6924,15,2026-01-30 16:42:55.621550
27528,19871,6634,37,2026-01-30 16:41:36.470860
27529,17823,4129,44,2026-01-30 16:39:31.054942
27530,13019,7205,9,2026-01-30 16:43:54.581692
27531,1054,6830,39,2026-01-30 16:43:21.115547
27532,1038,1816,47,2026-01-30 16:36:13.254998
27533,19845,446,23,2026-01-30 16:37:30.884194
27534,2916,2539,37,2026-01-30 16:45:17.993918
27535,2228,5261,33,2026-01-30 16:35:26.688863
27536,7298,3346,36,2026-01-30 16:34:37.502589
27537,17392,7438,48,2026-01-30 16:42:50.223888
27538,9923,2989,47,2026-01-30 16:44:42.145378
27539,4609,4067,12,2026-01-30 16:42:31.030771
27540,10364,1711,33,2026-01-30 16:45:52.198639
27541,17161,6253,5,2026-01-30 16:41:20.444974
27542,12029,3730,18,2026-01-30 16:36:20.677459
27543,16687,693,29,2026-01-30 16:45:45.254439
27544,11131,970,37,2026-01-30 16:39:14.062022
27545,4246,4317,44,2026-01-30 16:44:52.399597
27546,3164,7355,12,2026-01-30 16:40:16.096067
27547,16510,94,20,2026-01-30 16:45:15.746429
27548,15756,4721,42,2026-01-30 16:40:27.445632
27549,18335,6205,31,2026-01-30 16:38:59.907973
27550,12534,81,11,2026-01-30 16:43:57.806854
27551,3910,2586,7,2026-01-30 16:36:24.225394
27552,19832,725,43,2026-01-30 16:43:16.515495
27553,17280,2815,2,2026-01-30 16:38:00.044343
27554,185,7466,1,2026-01-30 16:45:05.060372
27555,17462,6286,40,2026-01-30 16:44:43.080434
27556,7717,2429,2,2026-01-30 16:41:28.195084
27557,3371,159,49,2026-01-30 16:37:04.310433
27558,3115,3190,10,2026-01-30 16:35:43.754368
27559,7417,6096,46,2026-01-30 16:35:51.403899
27560,19769,6657,4,2026-01-30 16:36:42.474926
27561,5271,1685,47,2026-01-30 16:38:59.245858
27562,1661,6064,43,2026-01-30 16:37:58.103681
27563,2313,3539,21,2026-01-30 16:35:47.503738
27564,19568,6331,13,2026-01-30 16:42:27.723056
27565,3660,7366,10,2026-01-30 16:45:36.811010
27566,17650,2197,19,2026-01-30 16:38:09.338496
27567,19041,6967,8,2026-01-30 16:43:51.249383
27568,5606,2884,7,2026-01-30 16:42:55.605788
27569,12876,1034,34,2026-01-30 16:40:08.159894
27570,14876,6854,17,2026-01-30 16:34:30.378659
27571,10113,735,46,2026-01-30 16:40:05.999408
27572,6139,590,6,2026-01-30 16:38:47.101634
27573,9142,2649,43,2026-01-30 16:37:02.541828
27574,6133,892,1,2026-01-30 16:37:40.905078
27575,4215,5027,22,2026-01-30 16:35:14.224945
27576,19437,6625,18,2026-01-30 16:40:32.409470
27577,19907,5604,43,2026-01-30 16:37:35.057271
27578,9615,5534,5,2026-01-30 16:38:52.846846
27579,7764,1618,16,2026-01-30 16:44:19.885590
27580,8327,7524,34,2026-01-30 16:35:46.853403
27581,17271,3603,21,2026-01-30 16:42:23.381213
27582,17258,2385,43,2026-01-30 16:35:39.180819
27583,7472,2872,20,2026-01-30 16:38:18.995613
27584,1010,6354,38,2026-01-30 16:42:53.640949
27585,11943,5629,35,2026-01-30 16:41:47.588534
27586,1100,4882,24,2026-01-30 16:45:13.114645
27587,14264,7956,1,2026-01-30 16:34:56.761630
27588,3916,5629,8,2026-01-30 16:35:21.372180
27589,11903,1979,18,2026-01-30 16:44:56.556995
27590,5422,6236,48,2026-01-30 16:38:03.302430
27591,5216,5366,7,2026-01-30 16:40:37.607647
27592,3034,3817,18,2026-01-30 16:35:28.017582
27593,4802,3931,3,2026-01-30 16:37:25.151709
27594,5498,3196,42,2026-01-30 16:44:08.148853
27595,8560,5466,23,2026-01-30 16:45:35.099982
27596,9575,5561,9,2026-01-30 16:42:30.793257
27597,6676,5048,42,2026-01-30 16:43:42.337971
27598,8205,6206,22,2026-01-30 16:38:05.778527
27599,11144,2646,17,2026-01-30 16:41:16.824511
27600,8826,4901,47,2026-01-30 16:37:26.224652
27601,11849,1954,16,2026-01-30 16:40:02.272113
27602,3900,2820,40,2026-01-30 16:37:13.379395
27603,2678,4362,34,2026-01-30 16:43:46.242168
27604,19850,4557,2,2026-01-30 16:44:16.375976
27605,10048,3582,24,2026-01-30 16:37:16.804601
27606,5886,2957,34,2026-01-30 16:41:22.003207
27607,2889,6466,24,2026-01-30 16:34:54.123938
27608,5762,6094,13,2026-01-30 16:40:30.298242
27609,5090,6109,21,2026-01-30 16:43:58.652258
27610,4046,3346,19,2026-01-30 16:45:49.564266
27611,13869,6995,47,2026-01-30 16:43:01.081627
27612,9028,611,4,2026-01-30 16:36:57.445857
27613,18263,885,38,2026-01-30 16:39:27.707869
27614,1500,1402,2,2026-01-30 16:38:53.050057
27615,6056,2344,30,2026-01-30 16:42:27.995763
27616,13638,2443,46,2026-01-30 16:46:23.210029
27617,17287,483,1,2026-01-30 16:38:56.396994
27618,14379,3067,24,2026-01-30 16:41:57.767946
27619,1886,4051,49,2026-01-30 16:40:32.520855
27620,779,1048,11,2026-01-30 16:40:02.765590
27621,7337,1742,48,2026-01-30 16:39:40.461329
27622,18096,2629,19,2026-01-30 16:38:33.361965
27623,12270,6414,12,2026-01-30 16:45:10.571894
27624,19858,6162,2,2026-01-30 16:39:53.870970
27625,12208,4190,35,2026-01-30 16:36:02.870651
27626,595,7229,48,2026-01-30 16:43:28.450717
27627,19659,2312,24,2026-01-30 16:36:57.410852
27628,13505,6355,44,2026-01-30 16:36:17.937984
27629,1291,3825,5,2026-01-30 16:42:52.816975
27630,11241,5622,26,2026-01-30 16:43:01.279483
27631,5752,6307,48,2026-01-30 16:34:53.711671
27632,14777,7175,11,2026-01-30 16:38:40.169966
27633,12968,2073,17,2026-01-30 16:46:15.748567
27634,6296,3361,37,2026-01-30 16:34:44.606378
27635,8183,1154,25,2026-01-30 16:45:32.942410
27636,4231,6064,19,2026-01-30 16:37:13.310469
27637,11648,3554,45,2026-01-30 16:34:37.874973
27638,1496,1674,22,2026-01-30 16:38:17.974487
27639,15491,1191,39,2026-01-30 16:45:46.109234
27640,848,5070,32,2026-01-30 16:37:06.345988
27641,11107,6794,11,2026-01-30 16:36:44.401949
27642,9375,6940,21,2026-01-30 16:39:18.327161
27643,11314,2587,25,2026-01-30 16:38:00.424340
27644,5492,1568,18,2026-01-30 16:38:47.833147
27645,856,5470,12,2026-01-30 16:42:06.270370
27646,3686,236,4,2026-01-30 16:35:32.360641
27647,445,5325,2,2026-01-30 16:37:26.577590
27648,8778,3494,47,2026-01-30 16:35:52.951492
27649,14243,2095,13,2026-01-30 16:40:23.350250
27650,2848,7838,32,2026-01-30 16:41:10.121165
27651,5198,7143,37,2026-01-30 16:40:34.928947
27652,18421,7792,36,2026-01-30 16:40:55.375089
27653,11764,1597,29,2026-01-30 16:41:14.478299
27654,9048,2580,36,2026-01-30 16:41:55.793921
27655,10692,1268,20,2026-01-30 16:35:16.157866
27656,19057,1433,26,2026-01-30 16:40:25.734795
27657,7734,880,27,2026-01-30 16:45:37.026472
27658,5877,1414,39,2026-01-30 16:37:04.473827
27659,6025,4100,3,2026-01-30 16:34:53.618797
27660,8602,3354,46,2026-01-30 16:45:05.803772
27661,19932,5134,33,2026-01-30 16:36:49.743023
27662,11310,5985,4,2026-01-30 16:37:18.964265
27663,12373,2628,18,2026-01-30 16:44:19.258424
27664,13479,6785,12,2026-01-30 16:42:38.082233
27665,14992,4907,20,2026-01-30 16:42:36.169328
27666,16694,2065,36,2026-01-30 16:45:51.852794
27667,12103,5652,12,2026-01-30 16:41:46.136089
27668,6657,7733,13,2026-01-30 16:36:15.961700
27669,757,5660,35,2026-01-30 16:45:45.188124
27670,16813,5585,17,2026-01-30 16:41:53.997959
27671,4573,1265,31,2026-01-30 16:40:10.051385
27672,13341,2735,46,2026-01-30 16:37:17.722371
27673,1751,831,26,2026-01-30 16:40:50.527561
27674,7815,565,30,2026-01-30 16:44:32.092488
27675,17758,6389,23,2026-01-30 16:36:05.266456
27676,18264,5679,13,2026-01-30 16:35:07.437753
27677,6624,4627,36,2026-01-30 16:41:09.376315
27678,6322,503,37,2026-01-30 16:36:25.797733
27679,8737,2864,4,2026-01-30 16:35:02.266795
27680,12231,6762,26,2026-01-30 16:37:22.361751
27681,15398,7455,49,2026-01-30 16:37:00.671998
27682,13696,7645,6,2026-01-30 16:40:30.684274
27683,6676,5862,43,2026-01-30 16:43:34.337971
27684,15121,4809,1,2026-01-30 16:37:27.950422
27685,16644,2855,3,2026-01-30 16:40:56.071053
27686,4389,208,12,2026-01-30 16:39:50.448677
27687,17647,2852,22,2026-01-30 16:45:58.596902
27688,17623,1180,15,2026-01-30 16:36:45.649879
27689,15073,3106,11,2026-01-30 16:36:29.421826
27690,1738,6837,6,2026-01-30 16:35:04.675905
27691,10416,4020,46,2026-01-30 16:38:51.635545
27692,3466,4063,5,2026-01-30 16:36:56.121598
27693,5824,1954,25,2026-01-30 16:45:15.614217
27694,15091,1465,20,2026-01-30 16:39:34.162536
27695,9587,3161,1,2026-01-30 16:41:27.715761
27696,10071,3682,49,2026-01-30 16:38:14.300961
27697,19987,2091,41,2026-01-30 16:40:20.693209
27698,2174,4236,35,2026-01-30 16:38:47.827498
27699,4501,2470,43,2026-01-30 16:35:30.758976
27700,8931,7569,25,2026-01-30 16:44:40.530227
27701,10219,375,9,2026-01-30 16:35:59.266286
27702,8827,5,31,2026-01-30 16:46:20.386308
27703,827,2535,27,2026-01-30 16:40:19.620440
27704,6906,364,13,2026-01-30 16:40:41.152660
27705,13898,6859,34,2026-01-30 16:39:04.557685
27706,10459,5249,4,2026-01-30 16:43:43.938043
27707,10747,1823,39,2026-01-30 16:44:38.453806
27708,12063,7254,1,2026-01-30 16:46:02.603761
27709,9604,7202,1,2026-01-30 16:34:38.757226
27710,5617,3446,46,2026-01-30 16:38:33.934931
27711,6181,2858,7,2026-01-30 16:35:20.421444
27712,4312,798,29,2026-01-30 16:40:27.726842
27713,8834,4223,18,2026-01-30 16:42:36.267092
27714,7671,5193,31,2026-01-30 16:40:03.274735
27715,6203,7497,29,2026-01-30 16:43:26.807551
27716,7812,2395,35,2026-01-30 16:41:09.043887
27717,7474,3913,40,2026-01-30 16:40:25.675268
27718,11196,5161,46,2026-01-30 16:38:19.738560
27719,10110,5774,19,2026-01-30 16:38:57.980316
27720,627,5374,39,2026-01-30 16:40:15.666161
27721,1926,2772,46,2026-01-30 16:44:39.415898
27722,17616,3554,40,2026-01-30 16:45:13.738938
27723,16347,199,43,2026-01-30 16:42:02.248243
27724,4233,7843,41,2026-01-30 16:44:27.345294
27725,3490,5310,26,2026-01-30 16:40:39.631269
27726,16137,3804,34,2026-01-30 16:42:06.061422
27727,17458,5312,42,2026-01-30 16:41:02.353356
27728,1664,2893,45,2026-01-30 16:38:10.432936
27729,17758,6500,23,2026-01-30 16:35:48.266456
27730,16898,7549,48,2026-01-30 16:34:47.936523
27731,12492,1556,15,2026-01-30 16:40:50.533887
27732,10178,5795,13,2026-01-30 16:40:14.306050
27733,407,5501,10,2026-01-30 16:38:00.435453
27734,3802,4946,15,2026-01-30 16:38:20.392498
27735,12121,6125,3,2026-01-30 16:35:00.555190
27736,7826,5935,5,2026-01-30 16:40:17.253532
27737,7487,6512,34,2026-01-30 16:38:36.412625
27738,6821,2131,13,2026-01-30 16:44:22.209544
27739,13754,5352,3,2026-01-30 16:36:53.090336
27740,5123,1623,18,2026-01-30 16:39:07.022865
27741,13382,7405,4,2026-01-30 16:39:50.756428
27742,5168,6696,28,2026-01-30 16:39:44.851592
27743,1170,5586,21,2026-01-30 16:36:53.113237
27744,954,899,12,2026-01-30 16:35:15.426587
27745,10517,4066,10,2026-01-30 16:35:17.660490
27746,10371,3734,31,2026-01-30 16:43:48.831165
27747,11275,4467,1,2026-01-30 16:35:22.563289
27748,13748,7290,35,2026-01-30 16:42:36.576131
27749,11340,6717,43,2026-01-30 16:38:47.998122
27750,18015,6913,37,2026-01-30 16:40:39.500669
27751,12783,960,24,2026-01-30 16:42:24.873441
27752,13709,4468,40,2026-01-30 16:41:22.537047
27753,7424,4370,3,2026-01-30 16:37:34.705969
27754,19887,4577,35,2026-01-30 16:46:04.801068
27755,10394,6047,1,2026-01-30 16:45:13.662620
27756,5661,3140,27,2026-01-30 16:34:30.161348
27757,10885,4684,47,2026-01-30 16:37:30.177769
27758,16231,7780,23,2026-01-30 16:40:00.783797
27759,960,2531,28,2026-01-30 16:40:49.173866
27760,6534,4153,5,2026-01-30 16:39:14.153838
27761,12583,5633,47,2026-01-30 16:38:59.108602
27762,6694,3834,33,2026-01-30 16:35:01.094042
27763,4949,792,32,2026-01-30 16:46:08.033534
27764,15063,6794,5,2026-01-30 16:38:22.447713
27765,14520,997,15,2026-01-30 16:36:44.924513
27766,17073,3617,8,2026-01-30 16:36:53.848107
27767,5667,7652,26,2026-01-30 16:37:49.286079
27768,315,39,15,2026-01-30 16:38:50.194469
27769,6523,6284,5,2026-01-30 16:35:05.539331
27770,296,2207,42,2026-01-30 16:41:57.946405
27771,4346,4121,49,2026-01-30 16:39:53.387677
27772,3111,3004,29,2026-01-30 16:38:12.655164
27773,176,6976,24,2026-01-30 16:39:15.592079
27774,17580,1550,36,2026-01-30 16:45:17.608912
27775,6284,6128,10,2026-01-30 16:35:37.671285
27776,18561,6620,7,2026-01-30 16:42:22.849527
27777,7583,5585,36,2026-01-30 16:34:46.696831
27778,3615,333,15,2026-01-30 16:39:50.396048
27779,10322,2238,47,2026-01-30 16:36:51.679425
27780,16858,4275,33,2026-01-30 16:41:49.127450
